TotalDisplacement 47551034
MaxDisplacement 4809
NumCells 51382
c17015 49896 56
c43627 48774 -55384
c33878 48114 -21112
c14494 48312 32312
c45676 46926 -20608
c25147 49698 -44296
c43848 49566 -44800
c41701 48972 53984
c6708 49302 -45304
c45504 48972 -45808
c10101 48576 -47824
c29607 48840 -48832
c545 48246 -50344
c17685 47916 -49840
c437 48180 -49840
c20949 48708 -32704
c35785 47190 -46816
c50855 48246 -31192
c31713 49104 -47824
c31335 48510 -31192
c3919 49566 -48328
c9941 47190 57512
c15257 49368 -48832
c13529 49566 -42784
c13947 47586 -47320
c29360 49368 -40768
c30398 49038 -49336
c43568 49236 -7000
c33342 48642 41384
c38385 47982 -26656
c24317 49368 38864
c39886 49104 -54376
c35426 47190 -19600
c22181 45738 -19096
c37225 48576 -49840
c20538 48114 34328
c20683 48312 -18592
c29087 48444 32816
c34038 48642 -21112
c2279 49104 -57904
c22406 46596 -35224
c19490 48114 -47320
c23376 49434 -41272
c38681 49764 -43288
c26778 48180 11648
c12936 49170 -39256
c51334 48642 31304
c48772 49896 -43792
c8094 49830 -44800
c21625 48708 -13048
c9425 49500 -42280
c9523 49104 53480
c20436 48642 -47320
c11132 49104 39872
c27739 48840 22232
c34382 49632 -47824
c16849 47982 -59920
c7161 47982 58016
c33601 48642 49952
c23995 47190 -51352
c30650 49698 -41272
c27901 49170 -47320
c26153 49236 -45808
c10281 49434 41888
c14036 48510 -59920
c14871 50160 -43792
c4106 49170 -33208
c28851 49566 -49336
c10733 48246 34328
c19897 48774 44408
c26059 49038 44408
c2858 49764 -42280
c2869 48708 -16576
c42159 48972 -15568
c28962 48972 -38752
c27760 50226 -44296
c46307 49038 -53872
c49830 49830 -45304
c7169 49764 -32704
c31102 49896 -48832
c26139 49830 -49336
c27910 48114 30800
c31830 49170 -57400
c8597 46794 33824
c9852 48246 -26656
c34325 48972 -50848
c1335 48444 -33712
c14610 48972 -59416
c32358 48114 -46312
c28324 49764 -45808
c7115 47454 -51352
c50113 48510 -14560
c12143 48774 -53368
c14185 48444 40880
c41368 48906 49952
c31495 48114 -46816
c39364 47784 -13552
c50466 50094 -48328
c6074 49104 -49840
c36814 48642 -46816
c49399 49104 -31696
c24396 49500 -33712
c33698 49368 -49840
c20879 48642 44912
c39295 49302 42392
c28068 50028 -42280
c50218 48510 -51352
c27939 49302 -41776
c45126 49632 -6496
c4303 48642 -31192
c18087 50358 -44800
c44605 50292 -43288
c1059 49632 -49840
c13266 49566 57008
c35409 50094 -49336
c29959 50094 -42784
c15350 50292 -42280
c34142 49368 -37240
c10758 47322 19712
c13243 50490 -42784
c19129 49896 -49840
c34556 49104 -27160
c39530 49038 -46816
c16857 49368 11144
c32451 48444 -26152
c38780 48774 -51352
c20082 49302 -50344
c45347 48708 -26152
c27225 47388 -10024
c40329 50160 -49840
c29865 48378 30800
c5686 49104 -17080
c12042 48774 -60928
c31661 49698 -50344
c35041 49962 -50344
c48480 48840 54488
c43124 48378 -46312
c25243 48180 -23128
c41070 49104 40880
c7904 49038 -31192
c50684 49302 56000
c44638 48576 50456
c39006 49962 43904
c17393 49698 -47320
c7080 48972 9632
c34660 49302 -53872
c18894 50358 -49336
c27927 49302 14672
c42319 49038 -53368
c24790 49038 -51352
c8711 48840 -26152
c35827 49302 55496
c44895 49368 53984
c27630 49698 -41776
c8248 49434 -46816
c18026 49368 -50848
c8568 49038 15680
c23717 49236 -58912
c42000 46530 8624
c9805 48312 -35728
c43892 49104 -32200
c8195 49830 42392
c6061 50160 -47824
c8178 46002 -19096
c14908 49368 56504
c25027 49170 -53368
c37728 48972 -11032
c45071 49302 -53368
c48842 50424 -49840
c23339 47520 -35224
c12760 48708 -35728
c3125 48378 34832
c45735 48510 36848
c22331 48906 18704
c19518 48114 -20608
c20 46992 8120
c25336 49170 -21112
c29861 48708 11648
c46426 49566 -58408
c40391 50358 -45304
c48200 48774 -46312
c44838 48642 -18088
c35178 50226 -50344
c1864 49170 41384
c13581 49434 -51352
c2223 48312 -60424
c3555 49764 -50848
c13612 49368 40376
c28102 49500 -10528
c45286 50424 -48832
c40374 50622 -49336
c16443 50820 -49840
c48427 48642 -14560
c43088 48708 50456
c49564 50160 -50848
c43710 48840 -13048
c11939 49302 -55384
c18343 50556 -43288
c18762 49302 -39760
c9827 49170 -46312
c44962 48180 -13552
c18549 49434 -46312
c42203 49038 -27664
c47050 48312 5096
c15342 48774 34328
c9514 50028 -45808
c38428 49632 -54376
c51056 48642 34832
c34333 47982 -34720
c16544 49830 31304
c23171 49962 -46816
c25864 48774 36344
c2177 49434 31808
c17818 49698 -46312
c19181 49962 41888
c42153 48312 -22120
c47241 48642 30800
c25817 49038 49448
c41190 50688 -48832
c21927 48576 -13552
c46996 50226 -47320
c39083 50358 42896
c43127 49830 -51352
c36089 47784 20216
c5125 48444 -22120
c45901 49368 -13048
c45318 48774 -51856
c18329 47586 -25648
c38358 48972 -36232
c7723 47454 -19096
c32342 47190 -20104
c830 49962 -54880
c22713 49038 -51856
c34661 47586 7616
c17879 49764 -16576
c33651 48906 20720
c43319 47850 -25648
c31666 49368 14168
c37932 49830 44912
c49465 48642 57512
c34908 48906 30800
c38984 48378 -34720
c48302 49170 34832
c50601 48972 37352
c39702 47322 -34216
c18506 49236 -36232
c44159 50622 -50344
c17448 48246 30296
c41722 48378 35336
c34493 48906 58016
c10782 49500 -18592
c12672 49698 36848
c14356 48048 8120
c39594 48906 34328
c36572 48774 7616
c31877 48972 -38248
c22349 49170 -12544
c43989 49038 -20608
c5574 49302 -61432
c44956 49566 -21616
c33060 47586 27272
c50655 48972 -52864
c13559 49434 34328
c24955 49500 -36736
c36337 50622 -48328
c1558 49434 30800
c37328 48312 -10024
c14435 46926 33824
c13391 49170 49952
c27978 49500 25760
c12242 48642 -26656
c36682 50358 41888
c25545 48972 -22120
c19442 49434 -12544
c25263 49104 -35728
c23979 47982 -24136
c39141 49500 1064
c44375 49698 34328
c41811 49434 -31192
c3018 47652 -23632
c2292 49434 -22624
c20942 49104 -13552
c28714 49236 -22120
c4323 48906 -34720
c43297 49764 -55888
c30852 47850 27776
c16894 49632 32816
c50792 49830 -53872
c3095 48378 -9016
c21398 48708 20216
c18327 49566 -21112
c42076 49302 -51856
c25469 50952 -48832
c33890 48774 7112
c29826 49962 -55384
c50300 48840 50456
c9154 49632 14168
c13690 47916 26768
c32353 47916 33320
c36478 48180 13664
c26064 49632 -37744
c49330 50160 -54376
c11586 49896 -55888
c14114 49830 -21112
c7973 49566 15680
c8438 48576 -23128
c11064 49368 -52864
c38209 49632 -36736
c36477 50226 -51352
c13019 49500 32312
c22786 48642 -34216
c1301 49830 -53368
c35447 48312 12656
c24734 48774 30296
c2354 48576 -23632
c8333 50358 -54880
c44797 49368 -17080
c13844 50556 -50848
c48362 48774 27272
c22439 49236 -12040
c4347 49170 30296
c47571 48444 -35224
c26293 49962 31808
c19226 48444 33320
c13525 50094 -53368
c22311 48840 -35224
c1016 49302 20720
c49593 50028 -55888
c15059 50226 -53368
c39640 48906 -9016
c49980 48444 9128
c32993 47454 33824
c46467 48642 -24136
c28677 48114 19208
c32214 49302 -34720
c42146 49698 -34720
c50958 49566 -51856
c8898 49236 -35224
c42757 49632 -52864
c26346 49104 35840
c11611 50490 -51352
c25470 49698 14672
c21336 49566 20720
c36125 49764 32312
c8024 49632 -12040
c32698 49830 -51856
c23500 49566 30296
c36219 48972 50456
c15284 48378 -19600
c2185 49236 23240
c10586 49170 -24136
c43094 47982 -25648
c32449 50556 -54376
c42247 49170 -11536
c22495 48906 35336
c14195 50028 32312
c44915 49500 -35728
c25696 50094 -34720
c51015 48906 -25648
c14370 50094 -51856
c959 49104 -23128
c42514 49434 -24136
c34073 49698 -12544
c40438 49038 27776
c24647 48114 -24640
c31059 49962 30800
c29145 48048 -8512
c13242 49632 -36232
c17530 47982 33824
c36941 47916 -8008
c8164 49632 -35224
c46163 49632 11144
c20211 48378 -20104
c45909 49896 -52864
c33348 48246 19712
c41893 49434 35336
c34627 50160 -55888
c19496 48378 5600
c13390 49368 -13552
c40948 49500 -11032
c21499 49632 25760
c50108 49896 -35728
c21598 49764 21224
c27410 50226 -55384
c41676 48774 -14560
c41746 49236 9632
c17891 47652 -9520
c48025 49566 34832
c7765 50292 -45808
c277 49500 -23128
c43443 49764 -22120
c38534 50028 -52864
c26867 50028 -36232
c13135 50094 49448
c24868 49764 9632
c14639 48510 -20104
c45505 49104 20216
c29262 49368 50456
c25328 49170 -40264
c39204 48642 19208
c36636 48972 17696
c39402 50160 -36232
c1305 50226 -21112
c4444 50358 -53872
c15238 49434 -11536
c47659 48510 3080
c41493 48906 51968
c6968 47916 -30688
c48185 50292 -36232
c24602 49038 2576
c1535 49896 51464
c2781 48972 11648
c12664 50160 -35728
c12519 48642 19712
c38627 49830 7112
c47657 49962 -20608
c16222 50028 -13048
c4535 48312 13664
c38889 49698 41384
c42628 49302 23744
c18757 49962 -31192
c14915 50358 -55384
c50394 50028 -11032
c51094 48840 9128
c4857 49038 19712
c6384 50094 -21616
c1201 49764 -13552
c49661 49038 19208
c28454 48576 12656
c30115 49434 -52360
c7300 49038 1568
c47859 48708 18200
c31548 50028 -35224
c11205 50490 -55384
c36634 49434 19208
c45975 50160 -35224
c46749 49764 25760
c49426 49104 9128
c24450 49830 7616
c17525 49104 18200
c5539 49962 -46312
c40757 49566 51968
c28563 49236 -23632
c40535 49896 25760
c41410 49434 23744
c2165 48774 -56896
c12640 50886 -54880
c31935 50754 -55384
c49145 49962 50960
c47443 51018 -54880
c39833 50094 18704
c37146 49104 -26152
c47928 48972 -17584
c8697 49962 -1960
c39232 50160 -32200
c44706 49896 32816
c2288 48246 6608
c2217 49896 -13552
c33894 49632 -23632
c20403 50688 -55888
c33555 48774 3584
c41068 49962 -11536
c27467 50556 -35224
c49223 50820 -54376
c47789 49104 17696
c6844 48444 6104
c50844 48180 -9520
c40701 49698 -22624
c29668 48510 -24640
c44710 50952 -54376
c7116 50820 -35224
c12275 49566 -52360
c37074 50028 -12040
c15186 49830 -24136
c44164 50160 -22120
c18954 50424 -13552
c50136 48906 -24640
c25903 50292 -22120
c18867 49302 -56896
c49798 46794 -30184
c46855 50358 42392
c36438 50424 43400
c32577 49236 20216
c143 49302 -14560
c33224 48708 12152
c35129 49632 9128
c24552 49302 -24640
c27962 50028 -1456
c9312 48378 25256
c10165 49500 -7000
c3786 50160 37352
c26627 50028 -23128
c45094 50754 -53368
c48348 49830 19208
c8146 49236 -8512
c37790 51018 -53368
c50469 49962 2576
c5251 49632 20216
c37942 50424 -52864
c20841 49038 -18088
c14818 49302 -18088
c26006 49500 -10024
c45229 50094 -24136
c22031 49104 8120
c41627 48972 4592
c15223 49896 -38752
c39680 47718 8624
c3345 50424 -13048
c18119 48114 8624
c36483 50094 57512
c11911 49500 6104
c9303 49236 13664
c11729 50490 31808
c22646 49170 46424
c43066 50094 19208
c1382 49830 -56896
c17680 49962 -22624
c28204 50028 -10528
c11629 48774 -26656
c18849 48576 -30688
c23588 48642 8624
c28723 48444 -2464
c35956 50160 32816
c8242 50358 31304
c33688 49434 19712
c9745 50160 20720
c29753 48246 -7504
c11182 50358 -12544
c9339 50556 32312
c37791 50028 10136
c3217 50622 -44800
c51105 49236 22736
c37993 50556 -35728
c50687 49962 -34216
c32230 50226 30800
c39059 50622 31304
c16109 49698 -24640
c5995 50028 -23632
c39948 50292 10136
c30371 49368 22736
c5110 50160 -23632
c24459 48972 46928
c34329 48774 -7504
c46178 49368 -30688
c40742 49632 8120
c658 49830 -24640
c43266 50622 -21616
c19170 49434 -9016
c36534 50028 20216
c12739 49962 36344
c44663 48114 13160
c33953 47982 59024
c42307 49236 58520
c17751 48378 59528
c48905 48906 59024
c19372 48972 33320
c28499 49236 -17584
c42017 49830 19712
c28679 50490 -12544
c11411 50160 9128
c23737 50292 -23632
c49727 49302 6608
c46891 50292 9632
c25685 48906 -26656
c25168 47586 -30184
c16180 50424 -12040
c28001 49962 27272
c43690 50820 32312
c19016 48972 -2464
c44411 50754 -53872
c36643 50622 30800
c50244 49500 33320
c4119 50424 -23632
c211 50358 -56896
c45393 50358 -11536
c13315 50094 30296
c36794 50688 -35728
c2009 50424 -17080
c29284 49962 35336
c27026 48906 2072
c8021 49698 1568
c22299 49896 -6496
c47543 50688 -36232
c20645 48312 -2968
c1609 51216 -54376
c49499 49500 18200
c15542 50292 -22624
c15456 50490 -24136
c46124 48774 37856
c3921 48840 12152
c38171 50226 19208
c34758 50226 -24640
c33424 49170 8624
c14573 50688 -12040
c10557 50028 11144
c21479 50424 -23128
c1280 50688 -17584
c37677 50028 18200
c50078 48774 47432
c35755 49302 37856
c17555 49104 12152
c39676 49038 -59920
c45379 49632 -8512
c30125 49368 12656
c33599 50556 -23632
c28731 51018 31808
c38256 49302 -25648
c19473 50556 18200
c40223 50556 -13048
c21385 49500 46928
c19879 49830 37856
c13251 49236 17696
c23972 50754 -18088
c15090 49962 19712
c25927 50886 -11536
c25159 49830 -19600
c45131 49500 -26152
c21727 50688 -13552
c24188 49632 38360
c6564 49764 33320
c28429 49368 4592
c24540 49698 3080
c197 49104 -8008
c26774 50094 -19600
c35747 49500 22736
c7851 50028 33320
c48387 51084 32312
c26312 49170 -7504
c44405 49698 6608
c43421 50424 23240
c20669 49236 52976
c23280 47982 -30184
c41514 49434 -20104
c34319 49368 -9520
c29244 50028 -10024
c15759 48180 -29680
c39941 50688 32816
c17192 49500 -8008
c38654 48378 -30184
c3717 51018 31304
c32059 50226 -448
c31317 50292 -31696
c9818 49896 1064
c16365 49698 46424
c50996 50226 6608
c43502 50754 19208
c36823 50358 30296
c27793 49830 -9016
c43084 50160 1064
c24025 50160 20216
c44721 50160 -6496
c467 49302 -26656
c33857 49632 -8008
c44053 51282 31808
c23771 49236 5096
c39553 50490 -31192
c51209 49830 3584
c46614 49764 12656
c26953 49434 8624
c33914 48906 47936
c3474 50688 9128
c33574 50424 -16576
c13088 49698 -26656
c40047 48246 28280
c13496 50424 -22624
c4782 48510 -28672
c43301 48840 -2968
c42908 50952 -18592
c31559 49896 -8008
c27221 50226 10640
c5508 49500 -2464
c31587 50688 -23632
c49304 50952 32816
c31724 49698 -20104
c21711 49500 -59416
c6543 50028 46928
c18080 50094 -26656
c11379 50358 -448
c2010 49368 35840
c29094 49566 47936
c3203 51150 30800
c39730 49698 47432
c398 50556 33320
c47127 49500 17696
c28252 48642 28280
c9905 50952 -13552
c48627 48774 48944
c45307 50160 38360
c19745 50028 -8008
c12613 48642 -3472
c14557 50424 -27160
c10472 50226 44408
c43275 49698 8624
c32951 49764 -30688
c44597 50820 -23632
c16212 50952 -13048
c10757 50424 14168
c12178 49038 28280
c47438 48906 -19096
c6185 50292 -38248
c3362 50556 -22120
c7565 49764 11648
c18588 50886 7616
c43997 49830 560
c25453 50490 19712
c1117 50820 -23128
c12162 50424 -26152
c10264 50622 10640
c49549 50160 12656
c27234 50490 36344
c29530 51612 32312
c34213 50556 37352
c47623 50754 30296
c14322 49764 -25144
c22265 50160 -30688
c28887 50886 -12544
c949 49632 -9520
c48259 50094 -20104
c36633 50160 -8512
c50249 49962 3080
c11630 50160 -25144
c46019 50886 7112
c40300 49632 35840
c31390 48510 -29176
c10174 50226 37856
c29164 49170 -28672
c12675 49566 -3976
c39011 48510 33824
c36039 50556 -10528
c16149 48576 -29680
c23188 48774 33824
c34875 50424 -8008
c38151 50754 -44296
c365 49896 35840
c50273 48972 -29680
c17772 49896 -9520
c21516 50358 27272
c49448 49236 -29680
c39368 50556 10136
c8743 49500 12152
c46529 50556 -25144
c42127 50490 -24640
c30668 49302 33824
c27163 50556 -30688
c35117 49698 -25648
c24545 50358 -20104
c22178 50490 37856
c42891 48642 13160
c42742 49632 -29680
c35185 49566 2072
c5868 48708 48440
c30548 49698 -7504
c16993 50028 11648
c30363 49368 -2968
c4957 50952 9128
c30868 50556 9632
c12655 50820 -22120
c9537 50292 11648
c3619 49764 17696
c11636 49962 -7504
c25503 50886 -31192
c27520 49170 -29176
c18262 51546 31304
c12276 50160 4088
c46471 49764 12152
c43225 49302 59528
c40619 50226 59528
c45338 49566 60032
c42245 50490 60032
c40417 49830 59024
c39863 50358 560
c49491 51018 -31192
c2111 49170 -30184
c2894 50292 20216
c12920 50028 12152
c10004 50820 -30688
c37475 49830 -5992
c25855 48774 13160
c36815 49104 -28168
c4108 50226 1568
c17191 51084 -55888
c18546 48906 -15064
c16488 49368 22232
c14050 49830 -25648
c2456 51480 32816
c30481 50292 12152
c33723 50820 -8008
c31883 49038 -3472
c14189 50226 -7504
c7624 50226 8624
c23565 50820 -26152
c586 49434 -27664
c41968 49566 -3472
c35167 50094 41384
c40807 50556 6104
c45740 50886 -21616
c25101 50490 -7504
c19389 50754 37856
c42888 50556 -10024
c40409 50226 27776
c36278 49566 5600
c11023 50820 37352
c24305 50094 -58912
c190 50226 49448
c24514 50160 35840
c44348 50754 6608
c5122 50556 11648
c41310 49500 53984
c42692 50688 -7000
c42830 50490 -5992
c40413 49368 52976
c48701 50490 41384
c20001 49368 48440
c48823 49698 5600
c35622 50688 -56392
c14851 50490 27776
c31031 50226 46424
c26393 49830 -29176
c30655 50424 11144
c29389 51018 3080
c40087 49764 -28168
c30340 50226 -28672
c31588 50688 -6496
c9596 50490 -29176
c45788 50424 -28168
c25706 49434 28280
c26980 50820 20216
c8674 50688 22736
c21700 50622 -20104
c22574 50886 -29176
c43065 50754 -24640
c9115 49566 -30184
c46428 49830 15680
c36629 50622 27272
c26379 50094 47936
c12454 50688 12152
c10803 48444 28784
c14666 51084 33320
c3068 50094 34832
c43037 50820 11648
c22871 49566 33824
c48178 50226 49952
c45672 50160 -5488
c20972 50688 11144
c32661 50886 36848
c11784 50226 -25648
c46063 50688 -31696
c6508 50886 -24136
c32961 50688 8120
c17009 50688 38360
c15724 49830 13160
c2492 51216 37352
c44878 50688 1064
c33650 51282 19208
c28855 50820 -28168
c47216 49764 13664
c4336 50556 -29680
c16782 50754 36344
c4321 51018 6608
c50048 50754 46424
c3291 48906 45416
c26067 49962 -27664
c21941 50226 -27664
c42458 49104 26768
c45872 50754 -34216
c48724 50952 12152
c32851 49962 28280
c37903 50688 35840
c20712 50490 -59920
c25647 49962 45416
c37341 50424 12656
c41526 49962 5600
c37556 51348 33320
c33606 51084 -6496
c16124 50292 4088
c44462 50028 13664
c2843 48972 28784
c46296 49500 53480
c7172 50820 22736
c50173 49368 5096
c38705 50754 -7504
c25880 49632 -61936
c27341 51018 19712
c16543 49368 26768
c11185 50160 13664
c36998 49896 26768
c33067 51018 36344
c13055 50952 8120
c26740 51084 11648
c9492 50556 4088
c7491 49500 28784
c12653 50754 -27664
c4713 50226 34328
c6755 50358 -25648
c26176 50556 -8512
c16981 50754 -61432
c38397 50754 49448
c25728 50226 35336
c31036 50754 56
c38708 50952 11144
c16218 50226 13160
c3098 51150 37856
c21367 49698 2072
c8235 51084 -13048
c29995 50556 22232
c2197 50820 -43792
c43496 50952 38360
c1677 50688 12656
c5250 50886 27272
c19520 49236 45920
c31133 50820 12656
c12798 48972 54488
c31201 50688 -39256
c45845 50358 28280
c23619 50754 27776
c17136 50160 26768
c47326 50424 -5488
c3487 51216 -7000
c37102 51018 44912
c50861 50028 28784
c33769 50556 53984
c17425 51150 7112
c42189 48906 29288
c2766 49764 50456
c19791 50754 34328
c31269 50094 33824
c810 51348 12152
c42374 50820 -5488
c50854 50688 -10528
c8509 50028 54488
c18600 51282 18704
c339 51876 33320
c28720 51018 27776
c26463 49434 29288
c23332 51612 12152
c9099 50358 -26656
c41148 51216 20216
c19159 51150 27272
c34736 51216 11648
c33398 50886 45416
c37603 50886 28280
c39556 49566 24248
c15728 50952 -37744
c4652 50556 28784
c39847 51150 28280
c9679 49698 -30184
c5989 50688 26768
c39766 50028 38864
c44036 51216 -18592
c13684 49962 29288
c2893 50556 53480
c3603 51348 -8008
c6234 50952 2576
c31944 50358 2072
c25551 50556 38864
c31847 49830 48944
c9981 48246 26264
c29308 51216 12656
c9548 49566 -4480
c16050 51084 28784
c46630 51282 34328
c11943 50226 54992
c14881 50490 -25648
c35908 50490 29288
c43806 51480 11648
c18507 50952 18200
c42356 51084 38864
c25412 49500 52976
c2093 50820 -10528
c34604 50556 52976
c6348 51546 27776
c38046 48774 26264
c28598 50754 -45304
c41469 50490 5600
c19195 50490 35336
c34511 51282 36848
c47899 51150 -12544
c41108 51282 36344
c28240 49830 -30184
c27867 51150 44408
c31247 51678 28280
c17675 51018 29288
c34833 49038 26264
c23761 51480 12656
c26572 51084 -8512
c35867 51216 35840
c21823 50028 -15568
c154 51546 19712
c39158 50952 26768
c39066 51018 -5992
c38634 49236 29792
c30861 51216 26768
c8158 51282 6608
c1547 51546 5600
c21728 49962 -4480
c21264 51282 -7504
c23573 49566 23744
c5815 51678 27272
c37418 49764 29792
c6679 50622 34832
c13141 48510 25256
c13804 52008 32816
c50315 51348 -6496
c30964 51216 38360
c41272 50490 2072
c44526 51480 26768
c2904 50424 5096
c15002 51810 19208
c11274 51084 6104
c22500 50028 17696
c47154 49962 15176
c28370 51414 -7504
c23074 51678 -7504
c40479 51414 7616
c21752 49896 39368
c23964 50292 17696
c21689 51480 37352
c8101 51546 36344
c32016 50424 39368
